"Plot Title: 1283020 "
"#","Time, GMT-05:00","K-Type, °C","Started","Bad Battery","Host Connected","Stopped","End Of File"
496,05/04/15 10:48:28.661 AM,20.27,,,,,
497,05/04/15 10:48:29.661 AM,20.27,,,,,
498,05/04/15 10:48:30.661 AM,20.27,,,,,
499,05/04/15 10:48:31.661 AM,20.27,,,,,
500,05/04/15 10:48:32.661 AM,20.27,,,,,
501,05/04/15 10:48:33.661 AM,20.27,,,,,
502,05/04/15 10:48:34.661 AM,20.27,,,,,
503,05/04/15 10:48:35.661 AM,20.27,,,,,
504,05/04/15 10:48:36.661 AM,20.27,,,,,
505,05/04/15 10:48:37.661 AM,20.27,,,,,
506,05/04/15 10:48:38.661 AM,20.27,,,,,
507,05/04/15 10:48:39.661 AM,20.27,,,,,
508,05/04/15 10:48:40.661 AM,20.27,,,,,
509,05/04/15 10:48:41.661 AM,20.27,,,,,
510,05/04/15 10:48:42.661 AM,20.27,,,,,
511,05/04/15 10:48:43.661 AM,20.27,,,,,
512,05/04/15 10:48:44.661 AM,20.27,,,,,
513,05/04/15 10:48:45.661 AM,20.27,,,,,
514,05/04/15 10:48:46.661 AM,20.27,,,,,
515,05/04/15 10:48:47.661 AM,20.27,,,,,
516,05/04/15 10:48:48.661 AM,20.27,,,,,
517,05/04/15 10:48:49.661 AM,20.27,,,,,
518,05/04/15 10:48:50.661 AM,20.27,,,,,
519,05/04/15 10:48:51.661 AM,20.61,,,,,
520,05/04/15 10:48:52.661 AM,20.61,,,,,
521,05/04/15 10:48:53.661 AM,20.61,,,,,
522,05/04/15 10:48:54.661 AM,20.61,,,,,
523,05/04/15 10:48:55.661 AM,20.95,,,,,
524,05/04/15 10:48:56.661 AM,20.95,,,,,
525,05/04/15 10:48:57.661 AM,20.95,,,,,
526,05/04/15 10:48:58.661 AM,20.95,,,,,
527,05/04/15 10:48:59.661 AM,21.28,,,,,
528,05/04/15 10:49:00.661 AM,21.28,,,,,
529,05/04/15 10:49:01.661 AM,21.62,,,,,
530,05/04/15 10:49:02.661 AM,21.62,,,,,
531,05/04/15 10:49:03.661 AM,21.62,,,,,
532,05/04/15 10:49:04.661 AM,21.96,,,,,
533,05/04/15 10:49:05.661 AM,21.96,,,,,
534,05/04/15 10:49:06.661 AM,21.96,,,,,
535,05/04/15 10:49:07.661 AM,21.96,,,,,
536,05/04/15 10:49:08.661 AM,21.96,,,,,
537,05/04/15 10:49:09.661 AM,21.96,,,,,
538,05/04/15 10:49:10.661 AM,21.96,,,,,
539,05/04/15 10:49:11.661 AM,21.96,,,,,
540,05/04/15 10:49:12.661 AM,21.96,,,,,
541,05/04/15 10:49:13.661 AM,21.96,,,,,
542,05/04/15 10:49:14.661 AM,21.96,,,,,
543,05/04/15 10:49:15.661 AM,21.96,,,,,
544,05/04/15 10:49:16.661 AM,21.96,,,,,
545,05/04/15 10:49:17.661 AM,22.29,,,,,
546,05/04/15 10:49:18.661 AM,22.29,,,,,
547,05/04/15 10:49:19.661 AM,21.96,,,,,
548,05/04/15 10:49:20.661 AM,21.96,,,,,
549,05/04/15 10:49:21.661 AM,21.96,,,,,
550,05/04/15 10:49:22.661 AM,21.96,,,,,
551,05/04/15 10:49:23.661 AM,21.96,,,,,
552,05/04/15 10:49:24.661 AM,21.96,,,,,
553,05/04/15 10:49:25.661 AM,21.96,,,,,
554,05/04/15 10:49:26.661 AM,21.96,,,,,
555,05/04/15 10:49:27.661 AM,21.96,,,,,
556,05/04/15 10:49:28.661 AM,21.96,,,,,
557,05/04/15 10:49:29.661 AM,21.96,,,,,
558,05/04/15 10:49:30.661 AM,21.96,,,,,
559,05/04/15 10:49:31.661 AM,21.96,,,,,
560,05/04/15 10:49:32.661 AM,21.96,,,,,
561,05/04/15 10:49:33.661 AM,22.29,,,,,
562,05/04/15 10:49:34.661 AM,22.97,,,,,
563,05/04/15 10:49:35.661 AM,23.30,,,,,
564,05/04/15 10:49:36.661 AM,22.97,,,,,
565,05/04/15 10:49:37.661 AM,22.63,,,,,
566,05/04/15 10:49:38.661 AM,22.29,,,,,
567,05/04/15 10:49:39.661 AM,21.96,,,,,
568,05/04/15 10:49:40.661 AM,21.96,,,,,
569,05/04/15 10:49:41.661 AM,21.96,,,,,
570,05/04/15 10:49:42.661 AM,21.96,,,,,
571,05/04/15 10:49:43.661 AM,21.96,,,,,
572,05/04/15 10:49:44.661 AM,21.96,,,,,
573,05/04/15 10:49:45.661 AM,21.96,,,,,
574,05/04/15 10:49:46.661 AM,21.96,,,,,
575,05/04/15 10:49:47.661 AM,21.96,,,,,
576,05/04/15 10:49:48.661 AM,21.96,,,,,
577,05/04/15 10:49:49.661 AM,21.96,,,,,
578,05/04/15 10:49:50.661 AM,21.96,,,,,
579,05/04/15 10:49:51.661 AM,21.96,,,,,
580,05/04/15 10:49:52.661 AM,21.96,,,,,
581,05/04/15 10:49:53.661 AM,21.96,,,,,
582,05/04/15 10:49:54.661 AM,21.96,,,,,
583,05/04/15 10:49:55.661 AM,21.96,,,,,
584,05/04/15 10:49:56.661 AM,21.96,,,,,
585,05/04/15 10:49:57.661 AM,21.96,,,,,
586,05/04/15 10:49:58.661 AM,21.96,,,,,
587,05/04/15 10:49:59.661 AM,22.29,,,,,
588,05/04/15 10:50:00.661 AM,22.29,,,,,
589,05/04/15 10:50:01.661 AM,22.29,,,,,
590,05/04/15 10:50:02.661 AM,22.29,,,,,
591,05/04/15 10:50:03.661 AM,22.29,,,,,
592,05/04/15 10:50:04.661 AM,22.29,,,,,
593,05/04/15 10:50:05.661 AM,22.29,,,,,
594,05/04/15 10:50:06.661 AM,22.29,,,,,
595,05/04/15 10:50:07.661 AM,22.63,,,,,
596,05/04/15 10:50:08.661 AM,23.30,,,,,
597,05/04/15 10:50:09.661 AM,23.30,,,,,
598,05/04/15 10:50:10.661 AM,23.64,,,,,
599,05/04/15 10:50:11.661 AM,23.64,,,,,
600,05/04/15 10:50:12.661 AM,23.64,,,,,
601,05/04/15 10:50:13.661 AM,23.64,,,,,
602,05/04/15 10:50:14.661 AM,23.64,,,,,
603,05/04/15 10:50:15.661 AM,23.64,,,,,
604,05/04/15 10:50:16.661 AM,23.64,,,,,
605,05/04/15 10:50:17.661 AM,23.64,,,,,
606,05/04/15 10:50:18.661 AM,23.64,,,,,
607,05/04/15 10:50:19.661 AM,23.64,,,,,
608,05/04/15 10:50:20.661 AM,23.64,,,,,
609,05/04/15 10:50:21.661 AM,23.64,,,,,
610,05/04/15 10:50:22.661 AM,23.64,,,,,
611,05/04/15 10:50:23.661 AM,23.64,,,,,
612,05/04/15 10:50:24.661 AM,23.30,,,,,
613,05/04/15 10:50:25.661 AM,23.30,,,,,
614,05/04/15 10:50:26.661 AM,23.30,,,,,
615,05/04/15 10:50:27.661 AM,23.64,,,,,
616,05/04/15 10:50:28.661 AM,23.64,,,,,
617,05/04/15 10:50:29.661 AM,23.64,,,,,
618,05/04/15 10:50:30.661 AM,23.64,,,,,
619,05/04/15 10:50:31.661 AM,23.98,,,,,
620,05/04/15 10:50:32.661 AM,23.98,,,,,
621,05/04/15 10:50:33.661 AM,23.98,,,,,
622,05/04/15 10:50:34.661 AM,24.31,,,,,
623,05/04/15 10:50:35.661 AM,24.31,,,,,
624,05/04/15 10:50:36.661 AM,24.31,,,,,
625,05/04/15 10:50:37.661 AM,24.31,,,,,
626,05/04/15 10:50:38.661 AM,24.31,,,,,
627,05/04/15 10:50:39.661 AM,24.65,,,,,
628,05/04/15 10:50:40.661 AM,24.65,,,,,
629,05/04/15 10:50:41.661 AM,24.65,,,,,
630,05/04/15 10:50:42.661 AM,24.65,,,,,
631,05/04/15 10:50:43.661 AM,24.65,,,,,
632,05/04/15 10:50:44.661 AM,24.65,,,,,
633,05/04/15 10:50:45.661 AM,24.65,,,,,
634,05/04/15 10:50:46.661 AM,25.32,,,,,
635,05/04/15 10:50:47.661 AM,25.32,,,,,
636,05/04/15 10:50:48.661 AM,25.32,,,,,
637,05/04/15 10:50:49.661 AM,25.65,,,,,
638,05/04/15 10:50:50.661 AM,26.66,,,,,
639,05/04/15 10:50:51.661 AM,27.33,,,,,
640,05/04/15 10:50:52.661 AM,27.00,,,,,
641,05/04/15 10:50:53.661 AM,26.66,,,,,
642,05/04/15 10:50:54.661 AM,26.66,,,,,
643,05/04/15 10:50:55.661 AM,27.00,,,,,
644,05/04/15 10:50:56.661 AM,27.00,,,,,
645,05/04/15 10:50:57.661 AM,27.33,,,,,
646,05/04/15 10:50:58.661 AM,27.33,,,,,
647,05/04/15 10:50:59.661 AM,28.34,,,,,
648,05/04/15 10:51:00.661 AM,29.67,,,,,
649,05/04/15 10:51:01.661 AM,30.01,,,,,
650,05/04/15 10:51:02.661 AM,29.67,,,,,
651,05/04/15 10:51:03.661 AM,29.67,,,,,
652,05/04/15 10:51:04.661 AM,30.68,,,,,
653,05/04/15 10:51:05.661 AM,30.68,,,,,
654,05/04/15 10:51:06.661 AM,30.68,,,,,
655,05/04/15 10:51:07.661 AM,31.01,,,,,
656,05/04/15 10:51:08.661 AM,30.68,,,,,
657,05/04/15 10:51:09.661 AM,31.34,,,,,
658,05/04/15 10:51:10.661 AM,31.68,,,,,
659,05/04/15 10:51:11.661 AM,32.68,,,,,
660,05/04/15 10:51:12.661 AM,33.68,,,,,
661,05/04/15 10:51:13.661 AM,34.01,,,,,
662,05/04/15 10:51:14.661 AM,34.34,,,,,
663,05/04/15 10:51:15.661 AM,35.68,,,,,
664,05/04/15 10:51:16.661 AM,35.68,,,,,
665,05/04/15 10:51:17.661 AM,35.68,,,,,
666,05/04/15 10:51:18.661 AM,37.67,,,,,
667,05/04/15 10:51:19.661 AM,38.00,,,,,
668,05/04/15 10:51:20.661 AM,37.67,,,,,
669,05/04/15 10:51:21.661 AM,37.34,,,,,
670,05/04/15 10:51:22.661 AM,37.67,,,,,
671,05/04/15 10:51:23.661 AM,38.33,,,,,
672,05/04/15 10:51:24.661 AM,38.66,,,,,
673,05/04/15 10:51:25.661 AM,38.33,,,,,
674,05/04/15 10:51:26.661 AM,38.99,,,,,
675,05/04/15 10:51:27.661 AM,39.33,,,,,
676,05/04/15 10:51:28.661 AM,39.33,,,,,
677,05/04/15 10:51:29.661 AM,39.66,,,,,
678,05/04/15 10:51:30.661 AM,41.97,,,,,
679,05/04/15 10:51:31.661 AM,42.30,,,,,
680,05/04/15 10:51:32.661 AM,40.98,,,,,
681,05/04/15 10:51:33.661 AM,40.65,,,,,
682,05/04/15 10:51:34.661 AM,39.99,,,,,
683,05/04/15 10:51:35.661 AM,39.99,,,,,
684,05/04/15 10:51:36.661 AM,39.99,,,,,
685,05/04/15 10:51:37.661 AM,40.32,,,,,
686,05/04/15 10:51:38.661 AM,41.31,,,,,
687,05/04/15 10:51:39.661 AM,40.32,,,,,
688,05/04/15 10:51:40.661 AM,39.99,,,,,
689,05/04/15 10:51:41.661 AM,39.66,,,,,
690,05/04/15 10:51:42.661 AM,39.66,,,,,
691,05/04/15 10:51:43.661 AM,40.98,,,,,
692,05/04/15 10:51:44.661 AM,40.98,,,,,
693,05/04/15 10:51:45.661 AM,41.97,,,,,
694,05/04/15 10:51:46.661 AM,42.64,,,,,
695,05/04/15 10:51:47.661 AM,41.64,,,,,
696,05/04/15 10:51:48.661 AM,41.97,,,,,
697,05/04/15 10:51:49.661 AM,41.64,,,,,
698,05/04/15 10:51:50.661 AM,41.97,,,,,
699,05/04/15 10:51:51.661 AM,41.97,,,,,
700,05/04/15 10:51:52.661 AM,46.26,,,,,
701,05/04/15 10:51:53.661 AM,48.57,,,,,
702,05/04/15 10:51:54.661 AM,61.02,,,,,
703,05/04/15 10:51:55.661 AM,62.33,,,,,
704,05/04/15 10:51:56.661 AM,60.69,,,,,
705,05/04/15 10:51:57.661 AM,60.37,,,,,
706,05/04/15 10:51:58.661 AM,59.71,,,,,
707,05/04/15 10:51:59.661 AM,59.06,,,,,
708,05/04/15 10:52:00.661 AM,59.39,,,,,
709,05/04/15 10:52:01.661 AM,61.02,,,,,
710,05/04/15 10:52:02.661 AM,72.43,,,,,
711,05/04/15 10:52:03.661 AM,75.69,,,,,
712,05/04/15 10:52:04.661 AM,75.37,,,,,
713,05/04/15 10:52:05.661 AM,74.71,,,,,
714,05/04/15 10:52:06.661 AM,73.41,,,,,
715,05/04/15 10:52:07.661 AM,73.74,,,,,
716,05/04/15 10:52:08.661 AM,72.11,,,,,
717,05/04/15 10:52:09.661 AM,70.81,,,,,
718,05/04/15 10:52:10.661 AM,70.15,,,,,
719,05/04/15 10:52:11.661 AM,69.83,,,,,
720,05/04/15 10:52:12.661 AM,69.18,,,,,
721,05/04/15 10:52:13.661 AM,69.18,,,,,
722,05/04/15 10:52:14.661 AM,69.18,,,,,
723,05/04/15 10:52:15.661 AM,69.50,,,,,
724,05/04/15 10:52:16.661 AM,69.50,,,,,
725,05/04/15 10:52:17.661 AM,68.85,,,,,
726,05/04/15 10:52:18.661 AM,68.20,,,,,
727,05/04/15 10:52:19.661 AM,67.87,,,,,
728,05/04/15 10:52:20.661 AM,67.22,,,,,
729,05/04/15 10:52:21.661 AM,66.89,,,,,
730,05/04/15 10:52:22.661 AM,66.57,,,,,
731,05/04/15 10:52:23.661 AM,66.24,,,,,
732,05/04/15 10:52:24.661 AM,65.92,,,,,
733,05/04/15 10:52:25.661 AM,64.94,,,,,
734,05/04/15 10:52:26.661 AM,64.61,,,,,
735,05/04/15 10:52:27.661 AM,63.96,,,,,
736,05/04/15 10:52:28.661 AM,63.31,,,,,
737,05/04/15 10:52:29.661 AM,62.65,,,,,
738,05/04/15 10:52:30.661 AM,62.33,,,,,
739,05/04/15 10:52:31.661 AM,61.67,,,,,
740,05/04/15 10:52:32.661 AM,61.35,,,,,
741,05/04/15 10:52:33.661 AM,61.02,,,,,
742,05/04/15 10:52:34.661 AM,61.02,,,,,
743,05/04/15 10:52:35.661 AM,61.35,,,,,
744,05/04/15 10:52:36.661 AM,62.33,,,,,
745,05/04/15 10:52:37.661 AM,63.31,,,,,
746,05/04/15 10:52:38.661 AM,63.31,,,,,
747,05/04/15 10:52:39.661 AM,62.98,,,,,
748,05/04/15 10:52:40.661 AM,62.98,,,,,
749,05/04/15 10:52:41.661 AM,63.63,,,,,
750,05/04/15 10:52:42.661 AM,64.28,,,,,
751,05/04/15 10:52:43.661 AM,64.94,,,,,
752,05/04/15 10:52:44.661 AM,66.89,,,,,
753,05/04/15 10:52:45.661 AM,69.83,,,,,
754,05/04/15 10:52:46.661 AM,71.13,,,,,
755,05/04/15 10:52:47.661 AM,72.11,,,,,
756,05/04/15 10:52:48.661 AM,73.41,,,,,
757,05/04/15 10:52:49.661 AM,74.39,,,,,
758,05/04/15 10:52:50.661 AM,77.97,,,,,
759,05/04/15 10:52:51.661 AM,78.95,,,,,
760,05/04/15 10:52:52.661 AM,80.25,,,,,
761,05/04/15 10:52:53.661 AM,81.88,,,,,
762,05/04/15 10:52:54.661 AM,83.19,,,,,
763,05/04/15 10:52:55.661 AM,84.82,,,,,
764,05/04/15 10:52:56.661 AM,85.80,,,,,
765,05/04/15 10:52:57.661 AM,86.45,,,,,
766,05/04/15 10:52:58.661 AM,86.77,,,,,
767,05/04/15 10:52:59.661 AM,87.43,,,,,
768,05/04/15 10:53:00.661 AM,89.06,,,,,
769,05/04/15 10:53:01.661 AM,90.36,,,,,
770,05/04/15 10:53:02.661 AM,91.02,,,,,
771,05/04/15 10:53:03.661 AM,90.69,,,,,
772,05/04/15 10:53:04.661 AM,90.36,,,,,
773,05/04/15 10:53:05.661 AM,90.36,,,,,
774,05/04/15 10:53:06.661 AM,90.04,,,,,
775,05/04/15 10:53:07.661 AM,89.39,,,,,
776,05/04/15 10:53:08.661 AM,89.39,,,,,
777,05/04/15 10:53:09.661 AM,89.06,,,,,
778,05/04/15 10:53:10.661 AM,89.06,,,,,
779,05/04/15 10:53:11.661 AM,88.08,,,,,
780,05/04/15 10:53:12.661 AM,87.43,,,,,
781,05/04/15 10:53:13.661 AM,86.45,,,,,
782,05/04/15 10:53:14.661 AM,86.12,,,,,
783,05/04/15 10:53:15.661 AM,85.14,,,,,
784,05/04/15 10:53:16.661 AM,85.14,,,,,
785,05/04/15 10:53:17.661 AM,84.82,,,,,
786,05/04/15 10:53:18.661 AM,84.49,,,,,
787,05/04/15 10:53:19.661 AM,83.84,,,,,
788,05/04/15 10:53:20.661 AM,83.19,,,,,
789,05/04/15 10:53:21.661 AM,83.19,,,,,
790,05/04/15 10:53:22.661 AM,82.53,,,,,
791,05/04/15 10:53:23.661 AM,82.86,,,,,
792,05/04/15 10:53:24.661 AM,82.21,,,,,
793,05/04/15 10:53:25.661 AM,81.23,,,,,
794,05/04/15 10:53:26.661 AM,80.90,,,,,
795,05/04/15 10:53:27.661 AM,80.25,,,,,
796,05/04/15 10:53:28.661 AM,79.93,,,,,
797,05/04/15 10:53:29.661 AM,80.25,,,,,
798,05/04/15 10:53:30.661 AM,80.58,,,,,
799,05/04/15 10:53:31.661 AM,80.25,,,,,
800,05/04/15 10:53:32.661 AM,80.58,,,,,
801,05/04/15 10:53:33.661 AM,80.58,,,,,
802,05/04/15 10:53:34.661 AM,79.93,,,,,
803,05/04/15 10:53:35.661 AM,79.28,,,,,
804,05/04/15 10:53:36.661 AM,79.60,,,,,
805,05/04/15 10:53:37.661 AM,79.93,,,,,
806,05/04/15 10:53:38.661 AM,79.28,,,,,
807,05/04/15 10:53:39.661 AM,78.62,,,,,
808,05/04/15 10:53:40.661 AM,77.97,,,,,
809,05/04/15 10:53:41.661 AM,77.32,,,,,
810,05/04/15 10:53:42.661 AM,76.67,,,,,
811,05/04/15 10:53:43.661 AM,76.67,,,,,
812,05/04/15 10:53:44.661 AM,76.67,,,,,
813,05/04/15 10:53:45.661 AM,76.34,,,,,
814,05/04/15 10:53:46.661 AM,75.37,,,,,
815,05/04/15 10:53:47.661 AM,75.04,,,,,
816,05/04/15 10:53:48.661 AM,74.71,,,,,
817,05/04/15 10:53:49.661 AM,74.06,,,,,
818,05/04/15 10:53:50.661 AM,73.74,,,,,
819,05/04/15 10:53:51.661 AM,73.41,,,,,
820,05/04/15 10:53:52.661 AM,72.76,,,,,
821,05/04/15 10:53:53.661 AM,72.43,,,,,
822,05/04/15 10:53:54.661 AM,72.11,,,,,
823,05/04/15 10:53:55.661 AM,71.78,,,,,
824,05/04/15 10:53:56.661 AM,71.13,,,,,
825,05/04/15 10:53:57.661 AM,70.81,,,,,
826,05/04/15 10:53:58.661 AM,70.48,,,,,
827,05/04/15 10:53:59.661 AM,70.15,,,,,
828,05/04/15 10:54:00.661 AM,69.50,,,,,
829,05/04/15 10:54:01.661 AM,69.50,,,,,
830,05/04/15 10:54:02.661 AM,68.85,,,,,
831,05/04/15 10:54:03.661 AM,68.52,,,,,
832,05/04/15 10:54:04.661 AM,68.20,,,,,
833,05/04/15 10:54:05.661 AM,67.87,,,,,
834,05/04/15 10:54:06.661 AM,67.55,,,,,
835,05/04/15 10:54:07.661 AM,67.55,,,,,
836,05/04/15 10:54:08.661 AM,66.89,,,,,
837,05/04/15 10:54:09.661 AM,66.57,,,,,
838,05/04/15 10:54:10.661 AM,66.24,,,,,
839,05/04/15 10:54:11.661 AM,65.92,,,,,
840,05/04/15 10:54:12.661 AM,65.59,,,,,
841,05/04/15 10:54:13.661 AM,65.26,,,,,
842,05/04/15 10:54:14.661 AM,64.94,,,,,
843,05/04/15 10:54:15.661 AM,64.61,,,,,
844,05/04/15 10:54:16.661 AM,63.96,,,,,
845,05/04/15 10:54:17.661 AM,63.63,,,,,
846,05/04/15 10:54:18.661 AM,63.31,,,,,
847,05/04/15 10:54:19.661 AM,62.98,,,,,
848,05/04/15 10:54:20.661 AM,62.33,,,,,
849,05/04/15 10:54:21.661 AM,62.00,,,,,
850,05/04/15 10:54:22.661 AM,61.67,,,,,
851,05/04/15 10:54:23.661 AM,61.02,,,,,
852,05/04/15 10:54:24.661 AM,60.69,,,,,
853,05/04/15 10:54:25.661 AM,60.37,,,,,
854,05/04/15 10:54:26.661 AM,60.04,,,,,
855,05/04/15 10:54:27.661 AM,59.71,,,,,
856,05/04/15 10:54:28.661 AM,59.39,,,,,
857,05/04/15 10:54:29.661 AM,59.71,,,,,
858,05/04/15 10:54:30.661 AM,59.39,,,,,
859,05/04/15 10:54:31.661 AM,58.73,,,,,
860,05/04/15 10:54:32.661 AM,58.41,,,,,
861,05/04/15 10:54:33.661 AM,57.75,,,,,
862,05/04/15 10:54:34.661 AM,57.42,,,,,
863,05/04/15 10:54:35.661 AM,57.10,,,,,
864,05/04/15 10:54:36.661 AM,57.10,,,,,
865,05/04/15 10:54:37.661 AM,57.10,,,,,
866,05/04/15 10:54:38.661 AM,56.77,,,,,
867,05/04/15 10:54:39.661 AM,56.44,,,,,
868,05/04/15 10:54:40.661 AM,55.79,,,,,
869,05/04/15 10:54:41.661 AM,55.13,,,,,
870,05/04/15 10:54:42.661 AM,54.81,,,,,
871,05/04/15 10:54:43.661 AM,54.48,,,,,
872,05/04/15 10:54:44.661 AM,53.82,,,,,
873,05/04/15 10:54:45.661 AM,53.82,,,,,
874,05/04/15 10:54:46.661 AM,53.49,,,,,
875,05/04/15 10:54:47.661 AM,53.49,,,,,
876,05/04/15 10:54:48.661 AM,53.17,,,,,
877,05/04/15 10:54:49.661 AM,53.17,,,,,
878,05/04/15 10:54:50.661 AM,52.84,,,,,
879,05/04/15 10:54:51.661 AM,52.51,,,,,
880,05/04/15 10:54:52.661 AM,52.18,,,,,
881,05/04/15 10:54:53.661 AM,51.85,,,,,
882,05/04/15 10:54:54.661 AM,51.53,,,,,
883,05/04/15 10:54:55.661 AM,51.85,,,,,
884,05/04/15 10:54:56.661 AM,51.85,,,,,
885,05/04/15 10:54:57.661 AM,51.85,,,,,
886,05/04/15 10:54:58.661 AM,51.53,,,,,
887,05/04/15 10:54:59.661 AM,51.20,,,,,
888,05/04/15 10:55:00.661 AM,51.20,,,,,
889,05/04/15 10:55:01.661 AM,51.20,,,,,
890,05/04/15 10:55:02.661 AM,50.87,,,,,
891,05/04/15 10:55:03.661 AM,50.87,,,,,
892,05/04/15 10:55:04.661 AM,50.54,,,,,
893,05/04/15 10:55:05.661 AM,50.21,,,,,
894,05/04/15 10:55:06.661 AM,49.56,,,,,
895,05/04/15 10:55:07.661 AM,49.56,,,,,
896,05/04/15 10:55:08.661 AM,49.23,,,,,
897,05/04/15 10:55:09.661 AM,48.90,,,,,
898,05/04/15 10:55:10.661 AM,48.57,,,,,
899,05/04/15 10:55:11.661 AM,48.24,,,,,
900,05/04/15 10:55:12.661 AM,47.91,,,,,
901,05/04/15 10:55:13.661 AM,47.91,,,,,
902,05/04/15 10:55:14.661 AM,47.91,,,,,
903,05/04/15 10:55:15.661 AM,47.25,,,,,
904,05/04/15 10:55:16.661 AM,46.59,,,,,
905,05/04/15 10:55:17.661 AM,46.59,,,,,
906,05/04/15 10:55:18.661 AM,46.26,,,,,
907,05/04/15 10:55:19.661 AM,46.26,,,,,
908,05/04/15 10:55:20.661 AM,45.94,,,,,
909,05/04/15 10:55:21.661 AM,45.61,,,,,
910,05/04/15 10:55:22.661 AM,45.61,,,,,
911,05/04/15 10:55:23.661 AM,45.28,,,,,
912,05/04/15 10:55:24.661 AM,45.28,,,,,
913,05/04/15 10:55:25.661 AM,44.95,,,,,
914,05/04/15 10:55:26.661 AM,44.95,,,,,
915,05/04/15 10:55:27.661 AM,44.62,,,,,
916,05/04/15 10:55:28.661 AM,44.62,,,,,
917,05/04/15 10:55:29.661 AM,44.29,,,,,
918,05/04/15 10:55:30.661 AM,43.96,,,,,
919,05/04/15 10:55:31.661 AM,43.63,,,,,
920,05/04/15 10:55:32.661 AM,43.30,,,,,
921,05/04/15 10:55:33.661 AM,43.30,,,,,
922,05/04/15 10:55:34.661 AM,42.97,,,,,
923,05/04/15 10:55:35.661 AM,42.97,,,,,
924,05/04/15 10:55:36.661 AM,42.64,,,,,
925,05/04/15 10:55:37.661 AM,42.30,,,,,
926,05/04/15 10:55:38.661 AM,42.30,,,,,
927,05/04/15 10:55:39.661 AM,42.30,,,,,
928,05/04/15 10:55:40.661 AM,42.30,,,,,
929,05/04/15 10:55:41.661 AM,41.97,,,,,
930,05/04/15 10:55:42.661 AM,41.64,,,,,
931,05/04/15 10:55:43.661 AM,41.31,,,,,
932,05/04/15 10:55:44.661 AM,41.31,,,,,
933,05/04/15 10:55:45.661 AM,40.98,,,,,
934,05/04/15 10:55:46.661 AM,40.65,,,,,
935,05/04/15 10:55:47.661 AM,40.65,,,,,
936,05/04/15 10:55:48.661 AM,40.65,,,,,
937,05/04/15 10:55:49.661 AM,40.32,,,,,
938,05/04/15 10:55:50.661 AM,40.32,,,,,
939,05/04/15 10:55:51.661 AM,39.99,,,,,
940,05/04/15 10:55:52.661 AM,39.99,,,,,
941,05/04/15 10:55:53.661 AM,39.66,,,,,
942,05/04/15 10:55:54.661 AM,39.66,,,,,
943,05/04/15 10:55:55.661 AM,39.33,,,,,
944,05/04/15 10:55:56.661 AM,39.33,,,,,
945,05/04/15 10:55:57.661 AM,38.99,,,,,
946,05/04/15 10:55:58.661 AM,38.99,,,,,
947,05/04/15 10:55:59.661 AM,38.66,,,,,
948,05/04/15 10:56:00.661 AM,38.33,,,,,
949,05/04/15 10:56:01.661 AM,38.33,,,,,
950,05/04/15 10:56:02.661 AM,38.00,,,,,
951,05/04/15 10:56:03.661 AM,38.00,,,,,
952,05/04/15 10:56:04.661 AM,37.67,,,,,
953,05/04/15 10:56:05.661 AM,37.67,,,,,
954,05/04/15 10:56:06.661 AM,37.34,,,,,
955,05/04/15 10:56:07.661 AM,37.34,,,,,
956,05/04/15 10:56:08.661 AM,37.00,,,,,
957,05/04/15 10:56:09.661 AM,37.00,,,,,
958,05/04/15 10:56:10.661 AM,36.67,,,,,
959,05/04/15 10:56:11.661 AM,36.67,,,,,
960,05/04/15 10:56:12.661 AM,36.34,,,,,
961,05/04/15 10:56:13.661 AM,36.34,,,,,
962,05/04/15 10:56:14.661 AM,36.34,,,,,
963,05/04/15 10:56:15.661 AM,36.01,,,,,
964,05/04/15 10:56:16.661 AM,36.01,,,,,
965,05/04/15 10:56:17.661 AM,35.68,,,,,
966,05/04/15 10:56:18.661 AM,35.68,,,,,
967,05/04/15 10:56:19.661 AM,35.34,,,,,
968,05/04/15 10:56:20.661 AM,35.01,,,,,
969,05/04/15 10:56:21.661 AM,35.01,,,,,
970,05/04/15 10:56:22.661 AM,35.01,,,,,
971,05/04/15 10:56:23.661 AM,35.01,,,,,
972,05/04/15 10:56:24.661 AM,35.01,,,,,
973,05/04/15 10:56:25.661 AM,34.68,,,,,
974,05/04/15 10:56:26.661 AM,34.68,,,,,
975,05/04/15 10:56:27.661 AM,34.68,,,,,
976,05/04/15 10:56:28.661 AM,34.34,,,,,
977,05/04/15 10:56:29.661 AM,34.34,,,,,
978,05/04/15 10:56:30.661 AM,34.34,,,,,
979,05/04/15 10:56:31.661 AM,34.34,,,,,
980,05/04/15 10:56:32.661 AM,34.34,,,,,
981,05/04/15 10:56:33.661 AM,34.34,,,,,
982,05/04/15 10:56:34.661 AM,34.34,,,,,
983,05/04/15 10:56:35.661 AM,34.01,,,,,
984,05/04/15 10:56:36.661 AM,33.68,,,,,
985,05/04/15 10:56:37.661 AM,33.68,,,,,
986,05/04/15 10:56:38.661 AM,33.35,,,,,
987,05/04/15 10:56:39.661 AM,33.35,,,,,
988,05/04/15 10:56:40.661 AM,33.35,,,,,
989,05/04/15 10:56:41.661 AM,33.01,,,,,
990,05/04/15 10:56:42.661 AM,33.01,,,,,
991,05/04/15 10:56:43.661 AM,33.01,,,,,
992,05/04/15 10:56:44.661 AM,32.68,,,,,
